date;province;ine_code;ccaa;new_cases;PCR;TestAc;activos;hospitalized;hospitalized_accumulated;hospitalized_new;intensive_care;deceased;cases_accumulated;cases_accumulated_PCR;recovered;deceased_hosp_eus;num_casos;num_casos_prueba_pcr;num_casos_prueba_test_ac;num_casos_prueba_ag;num_casos_prueba_elisa;num_casos_prueba_desconocida;num_casos_cum1;num_casos2;num_hosp;num_uci;num_def;num_casos_cum2;num_hosp_cum;num_uci_cum;num_def_cum;poblacion;cases_per_cienmil;intensive_care_per_1000000;deceassed_per_100000;hospitalized_per_100000;cases_14days;cases_7days;cases_PCR_14days;cases_PCR_7days;daily_cases;daily_cases_avg7;daily_cases_PCR;daily_cases_PCR_avg7;daily_deaths;daily_deaths_hosp_eus;daily_deaths_inc;daily_deaths_avg3;daily_deaths_avg7;daily_deaths_avg7_hosp_eus;deaths_last_week;num_casos_avg7;num_casos_prueba_pcr_avg7;num_casos2_avg7;ia14;source_name;source;comments
25/05/2021;Ceuta;51;Ceuta;3;0;0;0;4;0;0;3;114;5817;0;0;0;0;0;0;0;0;0;0;6;0;0;0;5817;381;53;114;84777;686153;354;13447;472;45;37;0;0;7;46;0;0;0;0;0;0;0;0;0;0;0;53;531;Sanidad;https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Actualizacion_383_COVID-19.pdf;
25/05/2021;Ciudad Real;13;Castilla - La Mancha;0;16;0;0;36;0;0;19;1723;0;46652;0;0;0;0;0;0;0;0;0;52;1;0;0;46158;5665;322;1715;495761;0;383;34755;726;0;0;561;266;0;0;16;386;1;0;1;0;9;0;5;0;0;399;1132;0;0;
25/05/2021;Córdoba;14;Andalucía;0;0;0;0;72;0;0;27;953;52034;0;0;0;0;0;0;0;0;0;0;90;4;2;0;51686;4448;556;951;782979;664564;345;12171;92;1057;527;0;0;91;712;0;0;0;0;0;0;4;0;4;0;0;73;135;0;0;Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py
25/05/2021;Coruña, A;15;Galicia;0;0;0;0;59;0;0;12;1170;58738;0;0;0;0;0;0;0;0;0;0;66;5;2;0;55927;6384;1012;1109;1119596;524636;107;1045;527;773;384;0;0;52;549;52;549;0;0;0;3;1;0;1;0;0;606;69;0;0;0
25/05/2021;Cuenca;16;Castilla - La Mancha;0;9;0;0;8;0;0;3;540;0;19427;0;0;0;0;0;0;0;0;0;7;0;0;0;20570;2512;145;558;196329;0;153;27505;407;0;0;170;73;0;0;9;12;0;0;0;0;0;0;0;0;0;111;866;0;0;
25/05/2021;Gipuzkoa;20;País Vasco;121;0;0;0;0;0;0;0;0;67599;0;0;0;0;0;0;0;0;0;0;123;0;0;2;68415;2564;263;1234;723576;934235;0;0;0;1502;713;0;0;121;1019;0;0;0;0;0;0;0;0;0;0;0;1026;2076;"Open Data Euskadi;Open Data Euskadi";"https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/datos-asistenciales.xlsx;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/datos-asistenciales.xlsx";"Indica ""test diagnósitcos"". 1 en personas con residencia fuera de Euskadi"
25/05/2021;Girona;17;Cataluña;0;52;0;0;90;0;0;31;2132;66809;64309;0;0;0;0;0;0;0;0;0;74;1;0;0;63352;1957;180;1433;771044;866475;402;27651;1167;1230;511;1217;501;86;73;86;716;0;0;0;0;4;0;3;0;0;84;1578;Transparencia Catalunya;https://analisi.transparenciacatalunya.cat/Salut/Dades-di-ries-de-COVID-19-per-rees-de-gesti-assist/dmzh-fz47;0
25/05/2021;Granada;18;Andalucía;0;0;0;0;175;0;0;52;1753;87160;0;0;0;0;0;0;0;0;0;0;187;16;0;1;86264;7848;1023;1708;914678;952904;569;19165;1913;2411;1096;0;0;135;1556;0;0;1;0;1;0;15;0;7;0;0;1624;2636;0;0;Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py
25/05/2021;Guadalajara;19;Castilla - La Mancha;0;13;0;0;23;0;0;19;623;0;26089;0;0;0;0;0;0;0;0;0;46;0;0;0;25509;1557;106;618;257762;0;737;2417;892;0;0;537;217;0;0;13;322;0;0;0;0;0;0;0;0;0;31;2083;0;0;
25/05/2021;Huelva;21;Andalucía;0;0;0;0;70;0;0;5;377;30420;0;0;0;0;0;0;0;0;0;0;139;3;0;0;30460;2219;161;378;521870;582904;96;7224;1341;1328;698;0;0;50;937;0;0;1;0;3;0;1;0;6;0;0;99;2545;0;0;Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py
25/05/2021;Huesca;22;Aragón;20;0;0;551;19;1639;1639;6;480;18405;0;0;0;0;0;0;0;0;0;0;20;1;1;0;18303;1674;189;480;220461;834842;272;21773;862;320;134;0;0;20;191;0;0;0;0;0;0;0;0;0;0;0;193;1452;"Gobierno de Aragón;aragon.es;aragon.es";"https://datacovid.salud.aragon.es/covid/;https://www.aragon.es/documents/20127/38742837/casos_coronavirus_hospitales.xlsx";descargados por script https://github.com/montera34/escovid19data/blob/master/analysis/aragon/aragon.R
25/05/2021;Jaén;23;Andalucía;0;0;0;0;96;0;0;18;982;49034;0;0;0;0;0;0;0;0;0;0;127;5;2;0;48852;4500;429;959;633564;773939;284;155;1515;1411;715;0;0;74;97;0;0;0;0;0;0;1;0;5;0;0;1056;2227;0;0;Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py
25/05/2021;León;24;Castilla y León;35;0;0;0;25;0;0;31;2118;0;40682;0;0;0;0;0;0;0;0;0;38;0;0;0;38431;4676;304;928;460001;0;674;46043;543;0;0;565;263;35;376;35;376;0;0;0;7;6;0;4;0;0;32;1228;0;0;
25/05/2021;Lleida;25;Cataluña;0;31;0;0;50;0;0;10;802;43943;42471;0;0;0;0;0;0;0;0;0;48;0;0;0;42805;1134;113;624;434930;1010346;23;1844;115;545;250;506;218;41;357;40;311;0;0;0;3;3;0;2;0;0;387;1163;Transparencia Catalunya;https://analisi.transparenciacatalunya.cat/Salut/Dades-di-ries-de-COVID-19-per-rees-de-gesti-assist/dmzh-fz47;0
25/05/2021;Lugo;27;Galicia;0;0;0;0;12;0;0;1;214;12792;0;0;0;0;0;0;0;0;0;0;14;1;0;0;12615;1184;146;220;329587;388122;3;6493;364;204;132;0;0;11;189;11;189;0;0;0;0;0;0;0;0;0;219;619;0;0;0
25/05/2021;Madrid;28;Madrid, Comunidad de;0;0;0;0;1385;114109;128;384;17005;0;725134;0;0;0;0;0;0;0;0;0;1116;77;5;7;713390;100279;7634;15319;6663394;0;576;2552;2079;0;0;14093;6487;0;0;1154;9267;10;0;1;117;113;0;79;0;0;9046;2115;"Consejería de Sanidad de la Comunidad de Madrid;Instituto de Salud Carlos III via @alfonsotwr;Comunidad de Madrid";"https://github.com/alfonsotwr/snippets/blob/master/covidia-cam/madrid-series.csv;https://www.comunidad.madrid/servicios/salud/2019-nuevo-coronavirus#situacion-epidemiologica-actual;https://github.com/alfonsotwr/snippets/blob/master/covidia-cam/madrid-historico.csv;https://github.com/alfonsotwr/snippets/blob/master/covidia-cam/madrid-pcr.csv";0
25/05/2021;Málaga;29;Andalucía;0;0;0;0;104;0;0;18;1644;100451;0;0;0;0;0;0;0;0;0;0;208;11;1;0;98507;7950;753;1621;1661785;604477;108;9893;626;2386;1176;0;0;147;166;0;0;1;0;1;0;1;0;5;0;0;1699;1436;0;0;Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py
25/05/2021;Melilla;52;Melilla;0;9;0;225;8;0;0;1;97;0;9072;8750;0;0;0;0;0;0;0;0;9;0;0;0;9075;698;114;97;86487;0;116;11216;925;0;0;160;83;0;0;9;119;0;0;0;0;0;0;0;0;0;119;185;https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918;https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918;
25/05/2021;Murcia;30;Murcia, Región de;81;0;110503;0;70;0;0;26;1600;112526;0;0;0;0;0;0;0;0;0;0;95;5;1;2;112828;9143;1203;1601;1493898;753238;174;1071;469;1118;546;0;0;81;78;0;0;0;0;0;7;4;0;3;0;0;857;748;Cuenta de Twitter del Gobierno de la Región de Murcia;https://twitter.com/regiondemurcia/status/1397495538958970880;
25/05/2021;Navarra;31;Navarra, Comunidad Foral de;0;50;0;0;38;0;0;12;1182;0;61678;0;0;0;0;0;0;0;0;0;51;4;0;1;62070;5919;569;1171;654214;0;183;18067;581;0;0;860;379;0;0;50;541;0;0;0;0;0;0;0;0;0;549;1315;Gobierno de Navarra;https://www.navarra.es/es/noticias/2021/05/26/detectados-50-nuevos-casos-de-covid-19-en-navarra-tras-realizarse-2.202-pruebas?pageBackId=363032&back=true;
25/05/2021;Ourense;32;Galicia;0;0;0;0;13;0;0;5;418;15656;0;0;0;0;0;0;0;0;0;0;12;1;1;0;15434;2062;184;421;307651;508888;163;13587;423;165;74;0;0;10;106;10;106;0;0;0;0;0;0;0;0;0;10;536;0;0;0
25/05/2021;Palencia;34;Castilla y León;14;0;0;0;11;0;0;9;809;0;19309;0;0;0;0;0;0;0;0;0;30;1;0;0;18946;2118;246;546;160980;0;559;50255;683;0;0;230;125;14;179;14;179;1;0;1;17;9;0;6;0;0;223;1429;0;0;
25/05/2021;Palmas, Las;35;Canarias;62;62;0;656;70;0;0;28;330;30258;30258;0;0;0;0;0;0;0;0;0;63;3;0;0;29639;2586;616;327;1120406;270063;25;2945;625;775;382;775;382;62;546;62;546;0;0;0;0;3;0;2;0;0;559;692;0;0;descargados por script https://github.com/montera34/escovid19data/blob/master/analysis/canarias/canarias_full.R
25/05/2021;Pontevedra;36;Galicia;0;0;0;0;54;0;0;13;611;39056;0;0;0;0;0;0;0;0;0;0;66;4;0;1;42313;3923;500;649;942665;414315;138;6482;573;873;468;0;0;57;669;57;669;1;0;2;7;4;0;3;0;0;656;926;0;0;0
25/05/2021;Rioja, La;26;Rioja, La;0;28;0;360;24;0;0;14;771;0;30695;0;0;0;0;0;0;0;0;0;77;4;0;0;30704;3454;385;771;316798;0;442;24337;758;0;0;597;339;0;0;83;287;0;0;0;0;2;0;2;0;0;424;1884;Gobierno de La Rioja  - DATOS COVID en tiempo real;https://docs.google.com/spreadsheets/d/11dMDMmOq3t2Hb35BH33X0wG4xqv8SQC1av3RM1EdXRY/edit#gid=2020928623;
25/05/2021;Salamanca;37;Castilla y León;17;0;0;0;13;0;0;7;1685;0;32341;0;0;0;0;0;0;0;0;0;9;0;0;0;30462;3747;223;986;330119;0;212;51042;394;0;0;294;134;17;191;17;191;0;0;0;0;1;0;1;0;0;159;891;0;0;
25/05/2021;Santa Cruz de Tenerife;38;Canarias;46;46;0;800;100;0;0;17;435;25605;25605;0;0;0;0;0;0;0;0;0;46;3;0;0;25051;2703;493;430;1032983;247874;165;4211;968;940;476;940;476;46;68;46;68;0;0;0;3;3;0;2;0;0;673;91;0;0;descargados por script https://github.com/montera34/escovid19data/blob/master/analysis/canarias/canarias_full.R
25/05/2021;Segovia;40;Castilla y León;24;0;0;0;13;0;0;5;976;0;17586;0;0;0;0;0;0;0;0;0;16;0;0;0;15880;1783;173;617;153129;0;327;63737;849;0;0;247;123;24;176;24;176;0;0;0;0;0;0;0;0;0;137;1613;0;0;
25/05/2021;Sevilla;41;Andalucía;0;0;0;0;249;0;0;69;1984;126912;0;0;0;0;0;0;0;0;0;0;472;17;0;1;125687;10376;1056;1959;1942389;653381;355;10214;1282;4742;2352;0;0;338;3353;0;0;1;0;1;0;27;0;15;0;0;340;2441;0;0;Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py
25/05/2021;Soria;42;Castilla y León;5;0;0;0;5;0;0;5;623;0;9891;0;0;0;0;0;0;0;0;0;1;1;0;0;8343;1235;118;431;88636;0;564;70287;564;0;0;70;47;5;67;5;67;0;0;0;0;3;0;2;0;0;5;79;0;0;
25/05/2021;Tarragona;43;Cataluña;0;42;0;0;80;0;0;34;1295;53076;51596;0;0;0;0;0;0;0;0;0;57;0;0;0;50632;2269;221;1134;804664;659605;423;16094;994;865;452;845;441;66;646;66;63;0;0;0;3;4;0;3;0;0;63;105;Transparencia Catalunya;https://analisi.transparenciacatalunya.cat/Salut/Dades-di-ries-de-COVID-19-per-rees-de-gesti-assist/dmzh-fz47;0
25/05/2021;Teruel;44;Aragón;7;0;0;143;11;1338;1338;2;415;13662;0;0;0;0;0;0;0;0;0;0;7;0;0;0;13536;1429;124;414;134137;1018511;149;30939;82;68;37;0;0;7;53;0;0;0;0;0;0;0;0;0;0;0;53;507;"Gobierno de Aragón;aragon.es;aragon.es";"https://datacovid.salud.aragon.es/covid/;https://www.aragon.es/documents/20127/38742837/casos_coronavirus_hospitales.xlsx";descargados por script https://github.com/montera34/escovid19data/blob/master/analysis/aragon/aragon.R
25/05/2021;Toledo;45;Castilla - La Mancha;0;49;0;0;126;0;0;31;2245;0;70403;0;0;0;0;0;0;0;0;0;121;4;0;0;71782;6054;467;2164;694844;0;446;32309;1813;0;0;1523;667;0;0;49;996;1;0;0;0;21;0;10;0;0;896;2192;0;0;
25/05/2021;Valencia/València;46;Comunitat Valenciana;63;0;0;0;45;0;0;20;3790;205368;0;0;0;0;0;0;0;0;0;0;115;10;1;1;205063;18767;1670;3774;2565124;800616;78;14775;175;860;418;0;0;63;639;0;0;3;0;1;0;16;0;9;0;0;689;335;0;0;
25/05/2021;Valladolid;47;Castilla y León;83;0;0;0;39;0;0;23;1936;0;51675;0;0;0;0;0;0;0;0;0;80;5;1;0;51341;6321;561;1522;519546;0;443;37263;751;0;0;720;430;83;614;83;614;0;0;0;3;3;0;2;0;0;656;1386;0;0;
25/05/2021;Zamora;49;Castilla y León;6;0;0;0;8;0;0;4;725;0;13504;0;0;0;0;0;0;0;0;0;11;2;0;0;12865;1806;140;526;172539;0;232;42019;464;0;0;149;56;6;8;6;8;0;0;0;0;0;0;0;0;0;83;864;0;0;
25/05/2021;Zaragoza;50;Aragón;137;0;0;3487;217;9680;9680;49;2584;91275;0;0;0;0;0;0;0;0;0;0;138;6;2;2;90410;9726;937;2592;964693;946156;508;26786;2249;2034;991;0;0;137;1416;0;0;1;0;0;1;19;0;13;0;0;1413;2108;"Gobierno de Aragón;aragon.es;aragon.es";"https://datacovid.salud.aragon.es/covid/;https://www.aragon.es/documents/20127/38742837/casos_coronavirus_hospitales.xlsx";descargados por script https://github.com/montera34/escovid19data/blob/master/analysis/aragon/aragon.R
26/05/2021;Albacete;2;Castilla - La Mancha;0;33;0;0;19;0;0;5;885;0;29032;0;0;0;0;0;0;0;0;0;20;2;0;0;28135;3365;397;837;388167;0;129;22799;489;0;0;370;194;0;0;33;295;0;0;0;0;0;0;0;0;0;236;953;0;0;
26/05/2021;Alicante/Alacant;3;Comunitat Valenciana;52;0;0;0;25;0;0;5;2833;147542;0;0;0;0;0;0;0;0;0;0;48;2;0;0;146907;12794;1327;2794;1858683;793799;27;15242;135;705;289;0;0;52;467;0;0;2;0;1;17;7;0;6;0;0;367;379;0;0;
26/05/2021;Almería;4;Andalucía;0;0;0;0;41;0;0;16;829;54600;0;0;0;0;0;0;0;0;0;0;44;2;1;0;54333;3762;653;820;716820;761697;223;11565;572;640;318;0;0;34;401;0;0;2;0;2;13;7;0;5;0;0;446;893;0;0;Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py
26/05/2021;Araba/Álava;1;País Vasco;46;0;0;0;0;0;0;0;0;28358;0;0;0;0;0;0;0;0;0;0;45;0;0;2;28503;2589;215;735;331549;855319;0;0;0;402;209;0;0;46;299;0;0;0;0;0;0;0;0;0;0;0;293;1212;"Open Data Euskadi;Open Data Euskadi";"https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/datos-asistenciales.xlsx;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/datos-asistenciales.xlsx";"Indica ""test diagnósitcos"". 6 en personas con residencia fuera de Euskadi"
26/05/2021;Asturias;33;Asturias, Principado de;32;26;6;0;71;0;0;29;1970;52156;49291;0;0;0;0;0;0;0;0;0;32;2;1;0;52158;8511;748;1968;1022800;509934;284;19261;694;693;334;610;288;32;477;26;411;0;0;0;0;4;0;3;0;0;477;596;Dirección General de Salud del Principado de Asturias;"https://dgspasturias.shinyapps.io/panel_de_indicadores_asturias/;https://dgspasturias.shinyapps.io/panel_de_indicadores_asturias/_w_0ecb484e/DATOS/TABLAS_RESUMEN/asturias_resumen.csv";0
26/05/2021;Ávila;5;Castilla y León;18;0;0;0;6;0;0;9;737;0;12802;0;0;0;0;0;0;0;0;0;12;2;0;2;11923;1570;90;444;157640;0;571;46752;381;0;0;194;104;18;149;18;149;0;0;0;0;1;0;1;0;0;143;1231;0;0;
26/05/2021;Badajoz;6;Extremadura;43;0;0;0;19;0;0;5;906;0;50773;0;0;0;0;0;0;0;0;0;42;1;0;0;49681;3460;318;919;673559;0;74;13451;282;0;0;651;317;43;453;43;453;0;0;0;0;1;0;1;0;0;443;967;0;0;
26/05/2021;Balears, Illes;7;Balears, Illes;0;30;0;0;30;0;0;12;840;60098;0;0;0;0;0;0;0;0;0;0;45;0;0;0;60367;4632;732;839;1149460;522837;104;7308;261;460;225;414;206;38;267;30;294;0;0;0;0;6;0;2;0;0;357;36;Conselleria de Salut i Consum - Govern Illes Balears;https://www.caib.es/sites/covid-19/es/situacion_sanitaria_covid-19/;
26/05/2021;Barcelona;8;Cataluña;0;349;0;0;501;0;0;151;17864;492927;455005;0;0;0;0;0;0;0;0;0;756;9;1;0;448658;35271;2929;11182;5664579;870192;267;31536;884;7571;3682;6174;2993;628;526;559;4276;3;0;0;43;33;0;23;0;0;4921;109;Transparencia Catalunya;https://analisi.transparenciacatalunya.cat/Salut/Dades-di-ries-de-COVID-19-per-rees-de-gesti-assist/dmzh-fz47;0
26/05/2021;Bizkaia;48;País Vasco;194;0;0;0;0;0;0;0;0;100319;0;0;0;0;0;0;0;0;0;0;171;0;0;6;100471;10505;919;2481;1152651;870333;0;0;0;2710;1310;0;0;194;1871;0;0;0;0;0;0;0;0;0;0;0;1824;2351;"Open Data Euskadi;Open Data Euskadi";"https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/datos-asistenciales.xlsx;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/datos-asistenciales.xlsx";"Indica ""test diagnósitcos"". 6 en personas con residencia fuera de Euskadi"
26/05/2021;Burgos;9;Castilla y León;41;0;0;0;38;0;0;16;1386;0;36314;0;0;0;0;0;0;0;0;0;56;5;2;0;34753;4021;375;826;356958;0;448;38828;1065;0;0;685;326;41;466;41;466;0;0;0;1;1;0;7;0;0;454;1919;0;0;
26/05/2021;Cáceres;10;Extremadura;9;0;0;0;9;0;0;4;858;0;24812;0;0;0;0;0;0;0;0;0;9;0;0;0;25217;2541;213;865;394151;0;101;21768;228;0;0;221;96;9;137;9;137;0;0;0;3;1;0;1;0;0;139;561;0;0;
26/05/2021;Cádiz;11;Andalucía;0;0;0;0;65;0;0;19;1481;81062;0;0;0;0;0;0;0;0;0;0;142;7;0;1;79520;5562;635;1430;1240155;653644;153;11942;524;1350;733;0;0;97;892;0;0;0;0;0;7;9;0;5;0;0;1099;1089;0;0;Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py
26/05/2021;Cantabria;39;Cantabria;0;49;0;0;36;0;0;12;568;31289;29893;0;0;0;0;0;0;0;0;0;49;3;2;1;30139;3276;472;564;581078;538465;207;9775;62;483;257;477;250;49;367;49;357;1;0;2;3;4;0;3;0;0;367;821;Servicio Cántabro de Salud;"https://serviweb.scsalud.es:10443/ficheros/COVID19_historico.csv;https://www.scsalud.es/coronavirus";0
26/05/2021;Castellón/Castelló;12;Comunitat Valenciana;33;0;0;0;15;0;0;2;804;40806;0;0;0;0;0;0;0;0;0;0;29;1;0;1;40508;3483;428;796;579962;703598;34;13863;259;270;160;0;0;33;246;0;0;1;0;1;3;1;0;1;0;0;223;466;0;0;
26/05/2021;Ceuta;51;Ceuta;4;0;0;0;4;0;0;3;114;5826;0;0;0;0;0;0;0;0;0;0;9;1;0;0;5826;382;53;114;84777;687215;354;13447;472;53;37;0;0;9;59;0;0;0;0;0;0;0;0;0;0;0;53;625;Sanidad;https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Actualizacion_384_COVID-19.pdf;
26/05/2021;Ciudad Real;13;Castilla - La Mancha;0;29;0;0;37;0;0;17;1723;0;46681;0;0;0;0;0;0;0;0;0;28;1;0;0;46186;5666;322;1715;495761;0;343;34755;746;0;0;543;239;0;0;29;364;0;0;0;7;8;0;4;0;0;354;1095;0;0;
26/05/2021;Córdoba;14;Andalucía;0;0;0;0;70;0;0;28;955;52109;0;0;0;0;0;0;0;0;0;0;124;3;0;0;51810;4451;556;951;782979;665522;358;12197;894;1044;480;0;0;75;715;0;0;2;0;2;13;7;0;5;0;0;78;1333;0;0;Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py
26/05/2021;Coruña, A;15;Galicia;0;0;0;0;57;0;0;10;1170;58782;0;0;0;0;0;0;0;0;0;0;42;5;0;0;55969;6389;1012;1109;1119596;525029;89;1045;509;758;381;0;0;44;544;44;544;0;0;0;3;1;0;1;0;0;596;677;0;0;0
26/05/2021;Cuenca;16;Castilla - La Mancha;0;6;0;0;9;0;0;3;540;0;19433;0;0;0;0;0;0;0;0;0;19;0;0;0;20589;2512;145;558;196329;0;153;27505;458;0;0;158;64;0;0;6;111;0;0;0;0;0;0;0;0;0;113;805;0;0;
26/05/2021;Gipuzkoa;20;País Vasco;117;0;0;0;0;0;0;0;0;67716;0;0;0;0;0;0;0;0;0;0;100;0;0;2;68515;2564;263;1236;723576;935852;0;0;0;1467;729;0;0;117;1041;0;0;0;0;0;0;0;0;0;0;0;1023;2027;"Open Data Euskadi;Open Data Euskadi";"https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/datos-asistenciales.xlsx;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/datos-asistenciales.xlsx";"Indica ""test diagnósitcos"". 6 en personas con residencia fuera de Euskadi"
26/05/2021;Girona;17;Cataluña;0;42;0;0;90;0;0;31;2132;66877;64376;0;0;0;0;0;0;0;0;0;90;1;0;0;63442;1958;180;1433;771044;867356;402;27651;1167;1140;472;1127;462;68;674;67;66;0;0;0;0;3;0;2;0;0;807;1462;Transparencia Catalunya;https://analisi.transparenciacatalunya.cat/Salut/Dades-di-ries-de-COVID-19-per-rees-de-gesti-assist/dmzh-fz47;0
26/05/2021;Granada;18;Andalucía;0;0;0;0;159;0;0;52;1753;87374;0;0;0;0;0;0;0;0;0;0;218;15;4;1;86482;7863;1027;1709;914678;955243;569;19165;1738;2396;1164;0;0;214;1466;0;0;0;0;0;7;9;0;6;0;0;1671;262;0;0;Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py
26/05/2021;Guadalajara;19;Castilla - La Mancha;0;37;0;0;19;0;0;21;623;0;26126;0;0;0;0;0;0;0;0;0;45;0;0;0;25554;1557;106;618;257762;0;815;2417;737;0;0;506;219;0;0;37;316;0;0;0;0;0;0;0;0;0;323;1963;0;0;
26/05/2021;Huelva;21;Andalucía;0;0;0;0;64;0;0;5;377;30547;0;0;0;0;0;0;0;0;0;0;138;1;0;1;30598;2220;161;379;521870;585337;96;7224;1226;1354;678;0;0;127;93;0;0;0;0;0;3;9;0;3;0;0;989;2595;0;0;Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py
26/05/2021;Huesca;22;Aragón;19;0;0;538;14;1642;1642;6;480;18424;0;0;0;0;0;0;0;0;0;0;20;1;0;0;18323;1675;189;480;220461;835703;272;21773;635;310;123;0;0;19;176;0;0;0;0;0;0;0;0;0;0;0;179;1406;"Gobierno de Aragón;aragon.es;aragon.es";"https://datacovid.salud.aragon.es/covid/;https://www.aragon.es/documents/20127/38742837/casos_coronavirus_hospitales.xlsx";descargados por script https://github.com/montera34/escovid19data/blob/master/analysis/aragon/aragon.R
26/05/2021;Jaén;23;Andalucía;0;0;0;0;89;0;0;22;982;49135;0;0;0;0;0;0;0;0;0;0;167;10;1;0;49019;4510;430;959;633564;775533;347;155;1405;1401;727;0;0;101;897;0;0;0;0;0;0;7;0;3;0;0;1064;2211;0;0;Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py
26/05/2021;León;24;Castilla y León;44;0;0;0;24;0;0;29;2118;0;40726;0;0;0;0;0;0;0;0;0;42;3;0;0;38473;4679;304;928;460001;0;63;46043;522;0;0;564;237;44;339;44;339;0;0;0;3;4;0;3;0;0;329;1226;0;0;
26/05/2021;Lleida;25;Cataluña;0;12;0;0;49;0;0;12;802;43967;42492;0;0;0;0;0;0;0;0;0;38;0;0;0;42843;1134;113;624;434930;1010898;276;1844;1127;511;236;471;201;24;337;21;287;0;0;0;0;3;0;2;0;0;39;1083;Transparencia Catalunya;https://analisi.transparenciacatalunya.cat/Salut/Dades-di-ries-de-COVID-19-per-rees-de-gesti-assist/dmzh-fz47;0
26/05/2021;Lugo;27;Galicia;0;0;0;0;13;0;0;2;215;12806;0;0;0;0;0;0;0;0;0;0;12;1;2;0;12627;1185;148;220;329587;388547;61;6523;394;208;135;0;0;14;193;14;193;1;0;5;3;1;0;1;0;0;196;631;0;0;0
26/05/2021;Madrid;28;Madrid, Comunidad de;0;0;0;0;1304;114188;79;382;17010;0;726155;0;0;0;0;0;0;0;0;0;1029;54;8;4;714419;100333;7642;15323;6663394;0;573;25528;1957;0;0;13684;6282;0;0;1021;8974;5;0;0;83;97;0;68;0;0;8793;2054;"Consejería de Sanidad de la Comunidad de Madrid;Instituto de Salud Carlos III via @alfonsotwr;Comunidad de Madrid";"https://github.com/alfonsotwr/snippets/blob/master/covidia-cam/madrid-series.csv;https://www.comunidad.madrid/servicios/salud/2019-nuevo-coronavirus#situacion-epidemiologica-actual;https://github.com/alfonsotwr/snippets/blob/master/covidia-cam/madrid-historico.csv;https://github.com/alfonsotwr/snippets/blob/master/covidia-cam/madrid-pcr.csv";0
26/05/2021;Málaga;29;Andalucía;0;0;0;0;105;0;0;21;1644;100663;0;0;0;0;0;0;0;0;0;0;223;10;1;1;98730;7960;754;1622;1661785;605752;126;9893;632;2403;1228;0;0;212;1578;0;0;0;0;0;3;7;0;4;0;0;1741;1446;0;0;Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py
26/05/2021;Melilla;52;Melilla;0;15;0;233;11;0;0;1;97;0;9087;8757;0;0;0;0;0;0;0;0;15;4;0;0;9090;702;114;97;86487;0;116;11216;1272;0;0;164;84;0;0;15;12;0;0;0;0;0;0;0;0;0;117;1896;https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441919;https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918;
26/05/2021;Murcia;30;Murcia, Región de;77;0;110623;0;64;0;0;25;1601;112603;0;0;0;0;0;0;0;0;0;0;86;10;1;0;112914;9153;1204;1601;1493898;753753;167;10717;428;1109;538;0;0;77;769;0;0;1;0;1;1;6;0;4;0;0;839;742;Cuenta de Twitter del Gobierno de la Región de Murcia;https://twitter.com/regiondemurcia/status/1397873893461856256;
